CHR	start	end	id	AMOVA	n_clusters
8	19832320.0	19833465.0	rand	0.2697643449956106	3
8	27995649.0	27998279.0	rand	0.7727621899049159	3
8	27919875.0	27923921.0	rand	0.7256206482764618	3
8	15075845.0	15079025.0	rand	0.4868616073266528	3
8	14720013.0	14722987.0	rand	0.36082907071339543	3
8	3762191.0	3763666.0	rand	0.6115984609889302	3
8	3271072.0	3273264.0	rand	0.516944931409266	3
8	25472532.0	25474587.0	rand	0.5296030016038517	3
8	28322837.0	28325980.0	rand	0.6764618355803546	3
8	2774038.0	2776878.0	rand	0.46794980666206615	3
8	26946071.0	26947885.0	rand	0.1757287993307376	3
8	24086040.0	24092040.0	rand	0.3761036402019551	3
8	10101786.0	10105305.0	rand	0.27953345428011833	3
8	1717275.0	1721415.0	rand	0.5457587335866018	3
8	17893893.0	17896255.0	rand	0.297035713199198	3
8	15236644.0	15257171.0	rand	0.3264156246035692	3
8	5097511.0	5104025.0	rand	0.32925730163715977	3
8	28407338.0	28409859.0	rand	0.7467993375953156	3
8	2955309.0	2958423.0	rand	0.5028586256916784	3
8	17911389.0	17916236.0	rand	0.3563983708029464	3
8	18110515.0	18112093.0	rand	0.3690149799676642	3
8	25225273.0	25230619.0	rand	0.3757836338031586	3
8	19081788.0	19085724.0	rand	0.49827195851695844	3
8	18744897.0	18760230.0	rand	0.22517111574932103	3
8	10761283.0	10764811.0	rand	0.3354321702261676	3
8	8331333.0	8332934.0	rand	0.3844086952908092	3
8	1758391.0	1808880.0	rand	0.226984471520752	3
8	5481036.0	5489116.0	rand	0.236112860050122	3
8	17035853.0	17039929.0	rand	0.29069832703378795	3
8	6280784.0	6284853.0	rand	0.4158108587717108	3
8	20623955.0	20631404.0	rand	0.604932228016571	3
8	26138708.0	26141266.0	rand	0.7066551574493692	3
8	8787030.0	8790017.0	rand	0.5874936188107021	3
8	9871963.0	9874559.0	rand	0.23454397992452847	3
8	839261.0	844934.0	rand	0.15410572758871585	3
8	28117602.0	28120255.0	rand	0.7364638757606882	3
8	15634875.0	15637563.0	rand	0.38885717267064007	3
8	9118309.0	9121394.0	rand	0.3009059924947872	3
8	207975.0	213187.0	rand	0.6304495166661137	3
8	20936808.0	20938520.0	rand	0.5465172267964673	3
8	13907561.0	13910591.0	rand	0.4388293849265678	3
8	17521770.0	17527327.0	rand	0.22645176442092574	3
8	20350059.0	20357235.0	rand	0.3988000445407173	3
8	25737324.0	25744301.0	rand	0.6021898096763062	3
8	5774957.0	5778756.0	rand	0.5777192175556304	3
8	17162350.0	17163351.0	rand	0.4087554608715797	3
8	3851377.0	3853982.0	rand	0.11989172692074564	3
8	5319794.0	5323723.0	rand	0.34196110911051364	3
8	17439347.0	17442828.0	rand	0.39333051665261165	3
8	11148406.0	11152831.0	rand	0.31136696006392056	3
8	20977272.0	20982004.0	rand	0.6259013174660651	3
8	25440276.0	25443904.0	rand	0.3904883397667976	3
8	15806058.0	15808449.0	rand	0.28863371734572296	3
8	2367616.0	2373082.0	rand	0.7183683163812067	3
8	27585665.0	27588984.0	rand	0.7190824417685414	3
8	19073047.0	19075925.0	rand	0.42436672615824855	3
8	23858316.0	23863086.0	rand	0.0744628638117683	3
8	2508397.0	2511948.0	rand	0.40555662772864287	3
8	10796699.0	10801521.0	rand	0.35774206368195205	3
8	7460508.0	7471961.0	rand	0.07772233027475108	3
8	25101983.0	25104795.0	rand	0.47612036338506075	3
8	2073249.0	2074834.0	rand	0.6890811803834325	3
8	26601122.0	26604533.0	rand	0.12966031846928816	3
8	25878694.0	25880658.0	rand	0.5070634708911147	3
8	9931943.0	9933363.0	rand	0.30983072112815657	3
8	6575272.0	6577103.0	rand	0.5318913403667411	3
8	10871981.0	10874405.0	rand	0.4424588963477046	3
8	27942574.0	27945105.0	rand	0.8024564091122351	3
8	13779634.0	13781164.0	rand	0.3710617543970176	3
8	25371831.0	25376209.0	rand	0.32417956889279687	3
8	27945150.0	27947292.0	rand	0.6858333982880458	3
8	44736.0	49431.0	rand	0.5875954332843522	3
8	25863363.0	25866180.0	rand	0.5587044302385463	3
8	28309188.0	28311461.0	rand	0.75442729161316	3
8	5726922.0	5731238.0	rand	0.31434603699828806	3
8	26016034.0	26020773.0	rand	0.7749134606902519	3
8	21390029.0	21394648.0	rand	0.6295034494553436	3
8	24615632.0	24618440.0	rand	0.17566822619408	3
8	22363768.0	22366677.0	rand	0.879288165871353	3
8	17994962.0	17998385.0	rand	0.41166148078579096	3
8	18304291.0	18306589.0	rand	0.30073872995421846	3
8	24483028.0	24487152.0	rand	0.16602540840200464	3
8	24414639.0	24422593.0	rand	0.15991581995044968	3
8	18535126.0	18536220.0	rand	0.30426129724656037	3
8	12081873.0	12088593.0	rand	0.35163021004511874	3
8	14247133.0	14249633.0	rand	0.28925693362035415	3
8	26899679.0	26901908.0	rand	0.30697681916851993	3
8	26089696.0	26092363.0	rand	0.6223539497732787	3
8	3057381.0	3059787.0	rand	0.46556773335779794	3
8	9288423.0	9292369.0	rand	0.24252460308549592	3
8	12898541.0	12901052.0	rand	0.44144389791933797	3
8	20508911.0	20510309.0	rand	0.47035862846929366	3
8	23340273.0	23342490.0	rand	0.9049697402121402	3
8	10705278.0	10706088.0	rand	0.38515645604484616	3
8	27436278.0	27440317.0	rand	0.6716935929611307	3
8	18067542.0	18072889.0	rand	0.3243228595839493	3
8	25176830.0	25185586.0	rand	0.3522646950537527	3
8	27230463.0	27231931.0	rand	0.742680593314496	3
8	25335552.0	25340732.0	rand	0.35718041239744297	3
8	3446913.0	3451718.0	rand	0.4536117100203215	3
8	26778377.0	26782459.0	rand	0.5455726612062886	3
8	14055178.0	14062595.0	rand	0.4563795464675372	3
8	23845644.0	23851584.0	rand	0.08026308235914449	3
8	17332525.0	17333907.0	rand	0.46466963122121624	3
8	21370641.0	21372404.0	rand	0.6367912720151059	3
8	14253842.0	14258529.0	rand	0.422144112495397	3
8	26579731.0	26588214.0	rand	0.5775375176919417	3
8	26947350.0	26949587.0	rand	0.29417907763741574	3
8	11547415.0	11553174.0	rand	0.3624860598100182	3
8	11592473.0	11595555.0	rand	0.18476510403282656	3
8	25998106.0	26014174.0	rand	0.76957193775315	3
8	22385435.0	22394012.0	rand	0.8358457633400969	3
8	5489442.0	5491704.0	rand	0.2637742654581997	3
8	1048355.0	1053389.0	rand	0.11650554725774186	3
8	27802407.0	27804937.0	rand	0.6719552870380373	3
8	15963944.0	15981698.0	rand	0.27217406116223314	3
8	2431789.0	2436996.0	rand	0.38200963921974374	3
8	16510254.0	16514582.0	rand	0.44834860381778735	3
